地区名称,预报时间,温度,相对湿度,风向,风力级数,降水量,更新时间
贵州>贵阳>息烽,2021/5/12 22:00,22,82,东风,2,0,20210513 220000
贵州>贵阳>修文,2021/5/12 22:00,20,91,东风,3,0,20210513 220000
贵州>贵阳>花溪,2021/5/12 22:00,24,79,东风,3,0,20210513 220000
贵州>贵阳>清镇,2021/5/12 22:00,20,92,东北风,3,0.1,20210513 220000
贵州>贵阳>乌当,2021/5/12 22:00,22,87,东风,2,0,20210513 220000
贵州>贵阳>息烽,2021/5/12 23:00,22,84,东南风,2,0,20210513 230000
贵州>贵阳>花溪,2021/5/12 23:00,21,97,西北风,3,12.4,20210513 230000
贵州>贵阳>白云,2021/5/12 23:00,20,94,东风,3,1.3,20210513 230000
贵州>贵阳>修文,2021/5/12 23:00,20,96,东风,2,14.5,20210513 230000
贵州>贵阳>清镇,2021/5/12 23:00,20,94,东风,3,1.3,20210513 230000
贵州>贵阳>乌当,2021/5/12 23:00,21,90,东北风,2,0.1,20210513 230000
贵州>贵阳>开阳,2021/5/12 23:00,19,96,东南风,2,0,20210513 230000
贵州>贵阳>开阳,2021/5/13 0:00,19,97,南风,2,0.9,20210514 000000
贵州>贵阳>乌当,2021/5/13 0:00,20,92,北风,3,8.8,20210514 000000
贵州>贵阳>息烽,2021/5/13 0:00,20,96,东南风,3,0,20210514 000000
贵州>贵阳>修文,2021/5/13 0:00,18,96,东风,3,27.5,20210514 000000
贵州>贵阳>花溪,2021/5/13 0:00,19,97,西北风,3,3.3,20210514 000000
贵州>贵阳>清镇,2021/5/13 0:00,19,94,北风,3,18.5,20210514 000000
贵州>贵阳>白云,2021/5/13 0:00,19,94,北风,3,18.5,20210514 000000
贵州>贵阳>白云,2021/5/13 1:00,18,96,东北风,2,21.7,20210514 010000
贵州>贵阳>修文,2021/5/13 1:00,18,95,东北风,2,1.9,20210514 010000
贵州>贵阳>花溪,2021/5/13 1:00,18,98,西北风,2,43.5,20210514 010000
贵州>贵阳>息烽,2021/5/13 1:00,20,97,西南风,2,0,20210514 010000
贵州>贵阳>开阳,2021/5/13 1:00,19,93,东南风,3,2.5,20210514 010000
贵州>贵阳>清镇,2021/5/13 1:00,18,96,东北风,2,21.7,20210514 000000
贵州>贵阳>乌当,2021/5/13 1:00,19,94,东风,2,24.6,20210514 010000
贵州>贵阳>开阳,2021/5/13 2:00,19,97,南风,4,3,20210514 020000
贵州>贵阳>修文,2021/5/13 2:00,18,94,东风,2,2.3,20210514 020000
贵州>贵阳>乌当,2021/5/13 2:00,18,96,东风,1,27.2,20210514 020000
贵州>贵阳>白云,2021/5/13 2:00,18,96,东风,2,17.1,20210514 020000
贵州>贵阳>息烽,2021/5/13 2:00,19,97,东南风,2,0.2,20210514 020000
贵州>贵阳>花溪,2021/5/13 2:00,19,97,东风,1,2,20210514 020000
贵州>贵阳>清镇,2021/5/13 2:00,18,96,东风,2,17.1,20210514 020000
贵州>贵阳>花溪,2021/5/13 3:00,18,98,东南风,1,0,20210514 030000
贵州>贵阳>清镇,2021/5/13 3:00,17,95,东风,2,0.1,20210514 030000
贵州>贵阳>修文,2021/5/13 3:00,18,92,东风,2,1.1,20210514 030000
贵州>贵阳>息烽,2021/5/13 3:00,19,86,东南风,3,0,20210514 030000
贵州>贵阳>白云,2021/5/13 3:00,17,95,东风,2,0.1,20210514 030000
贵州>贵阳>开阳,2021/5/13 3:00,18,95,南风,4,2.2,20210514 030000
贵州>贵阳>乌当,2021/5/13 3:00,18,96,东风,1,0.4,20210514 030000
贵州>贵阳>乌当,2021/5/13 4:00,18,97,南风,1,0,20210514 040000
贵州>贵阳>开阳,2021/5/13 4:00,17,89,南风,2,0.1,20210514 040000
贵州>贵阳>息烽,2021/5/13 4:00,19,91,西北风,3,0,20210514 040000
贵州>贵阳>白云,2021/5/13 4:00,17,97,东南风,2,0,20210514 040000
贵州>贵阳>修文,2021/5/13 4:00,18,92,东风,1,0.5,20210514 040000
贵州>贵阳>清镇,2021/5/13 4:00,17,97,东南风,2,0,20210514 040000
贵州>贵阳>花溪,2021/5/13 4:00,18,99,东南风,2,0,20210514 040000
贵州>贵阳>乌当,2021/5/13 5:00,18,97,南风,1,0,20210514 050000
贵州>贵阳>开阳,2021/5/13 5:00,17,92,东南风,3,0,20210514 050000
贵州>贵阳>息烽,2021/5/13 5:00,18,94,西风,1,0,20210514 050000
贵州>贵阳>修文,2021/5/13 5:00,17,93,南风,2,0.4,20210514 050000
贵州>贵阳>白云,2021/5/13 5:00,17,96,南风,2,0,20210514 050000
贵州>贵阳>清镇,2021/5/13 5:00,17,96,南风,2,0,20210514 050000
贵州>贵阳>花溪,2021/5/13 5:00,18,98,南风,3,0,20210514 050000
贵州>贵阳>清镇,2021/5/13 6:00,17,94,南风,2,0,20210514 060000
贵州>贵阳>修文,2021/5/13 6:00,17,93,西南风,2,0.2,20210514 060000
贵州>贵阳>白云,2021/5/13 6:00,17,94,南风,2,0,20210514 060000
贵州>贵阳>息烽,2021/5/13 6:00,18,93,南风,2,0,20210514 060000
贵州>贵阳>乌当,2021/5/13 6:00,18,97,南风,1,0,20210514 060000
贵州>贵阳>花溪,2021/5/13 6:00,17,99,东南风,2,0.1,20210514 060000
贵州>贵阳>开阳,2021/5/13 6:00,16,94,南风,2,0,20210514 060000
贵州>贵阳>乌当,2021/5/13 7:00,18,94,西南风,1,0,20210514 070000
贵州>贵阳>花溪,2021/5/13 7:00,17,99,南风,1,0,20210514 070000
贵州>贵阳>白云,2021/5/13 7:00,17,95,南风,1,0,20210514 070000
贵州>贵阳>息烽,2021/5/13 7:00,18,92,东风,2,0,20210514 070000
贵州>贵阳>清镇,2021/5/13 7:00,17,95,南风,1,0,20210514 070000
贵州>贵阳>开阳,2021/5/13 7:00,17,90,东南风,1,0,20210514 070000
贵州>贵阳>修文,2021/5/13 7:00,17,93,南风,2,0.1,20210514 070000
贵州>贵阳>清镇,2021/5/13 8:00,18,89,南风,2,0,20210514 080000
贵州>贵阳>花溪,2021/5/13 8:00,18,94,南风,2,0,20210514 080000
贵州>贵阳>修文,2021/5/13 8:00,18,89,南风,3,0,20210514 080000
贵州>贵阳>乌当,2021/5/13 8:00,19,90,南风,2,0,20210514 080000
贵州>贵阳>息烽,2021/5/13 8:00,19,84,东南风,2,0,20210514 080000
贵州>贵阳>开阳,2021/5/13 8:00,18,88,南风,2,0,20210514 080000
贵州>贵阳>白云,2021/5/13 8:00,18,89,南风,2,0,20210514 080000
贵州>贵阳>息烽,2021/5/13 9:00,20,77,南风,2,0,20210514 090000
贵州>贵阳>清镇,2021/5/13 9:00,20,84,南风,2,0,20210514 090000
贵州>贵阳>修文,2021/5/13 9:00,20,87,南风,2,0,20210514 090000
贵州>贵阳>开阳,2021/5/13 9:00,19,84,南风,2,0,20210514 090000
贵州>贵阳>花溪,2021/5/13 9:00,20,85,南风,2,0,20210514 090000
贵州>贵阳>白云,2021/5/13 9:00,20,84,南风,2,0,20210514 090000
贵州>贵阳>乌当,2021/5/13 9:00,21,83,西南风,2,0,20210514 090000
贵州>贵阳>花溪,2021/5/13 10:00,22,75,南风,3,0,20210514 100000
贵州>贵阳>清镇,2021/5/13 10:00,21,77,西南风,3,0.1,20210514 100000
贵州>贵阳>修文,2021/5/13 10:00,20,75,南风,4,0,20210514 100000
贵州>贵阳>开阳,2021/5/13 10:00,21,76,西南风,4,0,20210514 100000
贵州>贵阳>乌当,2021/5/13 10:00,23,72,南风,2,0,20210514 100000
贵州>贵阳>白云,2021/5/13 10:00,21,77,西南风,3,0.1,20210514 100000
贵州>贵阳>息烽,2021/5/13 10:00,22,73,西风,1,1.9,20210514 100000
贵州>贵阳>清镇,2021/5/13 11:00,22,68,南风,2,0,20210514 110000
贵州>贵阳>乌当,2021/5/13 11:00,24,65,西南风,2,0,20210514 110000
贵州>贵阳>修文,2021/5/13 11:00,22,72,西南风,3,0,20210514 110000
贵州>贵阳>开阳,2021/5/13 11:00,22,72,西南风,3,0,20210514 110000
贵州>贵阳>白云,2021/5/13 11:00,22,68,南风,2,0,20210514 110000
贵州>贵阳>花溪,2021/5/13 11:00,24,67,东南风,3,0,20210514 110000
贵州>贵阳>息烽,2021/5/13 11:00,23,65,南风,2,1.7,20210514 110000
贵州>贵阳>清镇,2021/5/13 12:00,24,63,西南风,2,0,20210514 120000
贵州>贵阳>花溪,2021/5/13 12:00,25,62,南风,2,0,20210514 120000
贵州>贵阳>开阳,2021/5/13 12:00,23,67,西南风,3,0,20210514 120000
贵州>贵阳>白云,2021/5/13 12:00,24,63,西南风,2,0,20210514 120000
贵州>贵阳>乌当,2021/5/13 12:00,26,61,南风,2,0,20210514 120000
贵州>贵阳>息烽,2021/5/13 12:00,25,64,西风,2,0,20210514 120000
贵州>贵阳>修文,2021/5/13 12:00,23,69,南风,3,0,20210514 120000
贵州>贵阳>开阳,2021/5/13 13:00,24,59,西南风,3,0,20210514 130000
贵州>贵阳>清镇,2021/5/13 13:00,25,58,西南风,2,0,20210514 130000
贵州>贵阳>花溪,2021/5/13 13:00,26,60,东南风,3,0,20210514 130000
贵州>贵阳>白云,2021/5/13 13:00,25,58,西南风,2,0,20210514 130000
贵州>贵阳>乌当,2021/5/13 13:00,26,60,西南风,2,0,20210514 130000
贵州>贵阳>息烽,2021/5/13 13:00,26,61,北风,1,0,20210514 130000
贵州>贵阳>修文,2021/5/13 13:00,25,63,西南风,3,0,20210514 130000
贵州>贵阳>清镇,2021/5/13 14:00,26,58,东南风,2,0,20210514 140000
贵州>贵阳>开阳,2021/5/13 14:00,25,58,南风,2,0,20210514 140000
贵州>贵阳>花溪,2021/5/13 14:00,27,57,东南风,2,0,20210514 140000
贵州>贵阳>修文,2021/5/13 14:00,25,59,南风,3,0,20210514 140000
贵州>贵阳>息烽,2021/5/13 14:00,27,57,西风,1,0,20210514 140000
贵州>贵阳>乌当,2021/5/13 14:00,26,55,西南风,2,0,20210514 140000
贵州>贵阳>白云,2021/5/13 14:00,26,58,东南风,2,0,20210514 140000
贵州>贵阳>清镇,2021/5/13 15:00,26,57,东南风,2,0,20210514 150000
贵州>贵阳>花溪,2021/5/13 15:00,27,53,南风,3,0,20210514 150000
贵州>贵阳>息烽,2021/5/13 15:00,27,55,西风,2,0,20210514 150000
贵州>贵阳>开阳,2021/5/13 15:00,25,64,西北风,2,0,20210514 150000
贵州>贵阳>白云,2021/5/13 15:00,26,57,东南风,2,0,20210514 150000
贵州>贵阳>乌当,2021/5/13 15:00,27,56,西南风,2,0,20210514 150000
贵州>贵阳>修文,2021/5/13 15:00,27,53,西南风,3,0,20210514 150000
贵州>贵阳>花溪,2021/5/13 16:00,27,55,南风,3,0,20210514 160000
贵州>贵阳>乌当,2021/5/13 16:00,27,53,南风,2,0,20210514 160000
贵州>贵阳>息烽,2021/5/13 16:00,27,54,东风,2,0,20210514 160000
贵州>贵阳>修文,2021/5/13 16:00,27,57,南风,2,0,20210514 160000
贵州>贵阳>清镇,2021/5/13 16:00,26,57,东南风,2,0,20210514 160000
贵州>贵阳>白云,2021/5/13 16:00,26,57,东南风,2,0,20210514 160000
贵州>贵阳>开阳,2021/5/13 16:00,26,59,南风,2,0,20210514 160000
贵州>贵阳>花溪,2021/5/13 17:00,28,51,南风,3,0,20210514 170000
贵州>贵阳>清镇,2021/5/13 17:00,27,54,南风,3,0,20210514 170000
贵州>贵阳>息烽,2021/5/13 17:00,27,56,南风,2,0,20210514 170000
贵州>贵阳>开阳,2021/5/13 17:00,26,58,南风,2,0,20210514 170000
贵州>贵阳>白云,2021/5/13 17:00,27,54,南风,3,0,20210514 170000
贵州>贵阳>乌当,2021/5/13 17:00,27,56,东南风,3,0,20210514 170000
贵州>贵阳>修文,2021/5/13 17:00,27,48,南风,3,0,20210514 170000
贵州>贵阳>花溪,2021/5/13 18:00,27,51,南风,3,0,20210514 180000
贵州>贵阳>修文,2021/5/13 18:00,26,56,南风,3,0,20210514 180000
贵州>贵阳>清镇,2021/5/13 18:00,25,57,南风,3,0,20210514 180000
贵州>贵阳>息烽,2021/5/13 18:00,27,52,东南风,2,0,20210514 180000
贵州>贵阳>开阳,2021/5/13 18:00,25,58,南风,2,0,20210514 180000
贵州>贵阳>乌当,2021/5/13 18:00,27,55,南风,2,0,20210514 180000
贵州>贵阳>白云,2021/5/13 18:00,25,57,南风,3,0,20210514 180000
贵州>贵阳>乌当,2021/5/13 19:00,26,53,南风,2,0,20210514 190000
贵州>贵阳>息烽,2021/5/13 19:00,26,58,东南风,3,0,20210514 190000
贵州>贵阳>开阳,2021/5/13 19:00,24,64,南风,3,0,20210514 190000
贵州>贵阳>白云,2021/5/13 19:00,25,57,南风,2,0,20210514 190000
贵州>贵阳>修文,2021/5/13 19:00,25,58,南风,3,0,20210514 190000
贵州>贵阳>花溪,2021/5/13 19:00,26,59,东南风,3,0,20210514 190000
贵州>贵阳>清镇,2021/5/13 19:00,25,57,南风,2,0,20210514 190000
贵州>贵阳>乌当,2021/5/13 20:00,24,65,西南风,1,0,20210514 200000
贵州>贵阳>开阳,2021/5/13 20:00,23,67,南风,2,0,20210514 200000
贵州>贵阳>清镇,2021/5/13 20:00,24,66,南风,2,0,20210514 200000
贵州>贵阳>息烽,2021/5/13 20:00,25,62,东南风,2,0,20210514 200000
贵州>贵阳>修文,2021/5/13 20:00,24,61,南风,2,0,20210514 200000
贵州>贵阳>白云,2021/5/13 20:00,24,66,南风,2,0,20210514 200000
贵州>贵阳>花溪,2021/5/13 20:00,25,66,东南风,2,0,20210514 200000
贵州>贵阳>息烽,2021/5/13 21:00,24,60,东南风,2,0,20210514 210000
贵州>贵阳>清镇,2021/5/13 21:00,23,72,东南风,2,0,20210514 210000
贵州>贵阳>修文,2021/5/13 21:00,23,69,南风,3,0,20210514 210000
贵州>贵阳>开阳,2021/5/13 21:00,22,71,东南风,2,0,20210514 210000
贵州>贵阳>花溪,2021/5/13 21:00,24,73,东南风,3,0,20210514 210000
贵州>贵阳>白云,2021/5/13 21:00,23,72,东南风,2,0,20210514 210000
贵州>贵阳>乌当,2021/5/13 21:00,24,70,南风,2,0,20210514 210000
贵州>贵阳>开阳,2021/5/13 22:00,21,80,南风,3,0,20210514 220000
贵州>贵阳>息烽,2021/5/13 22:00,24,67,东南风,3,0,20210514 220000
贵州>贵阳>乌当,2021/5/13 22:00,24,73,南风,2,0,20210514 220000
贵州>贵阳>清镇,2021/5/13 22:00,22,78,东南风,3,0,20210514 220000
贵州>贵阳>修文,2021/5/13 22:00,22,75,南风,3,0,20210514 220000
贵州>贵阳>花溪,2021/5/13 22:00,23,75,东南风,3,0,20210514 220000
贵州>贵阳>白云,2021/5/13 22:00,22,78,东南风,3,0,20210514 220000
贵州>贵阳>开阳,2021/5/13 23:00,21,83,南风,4,0,20210514 230000
贵州>贵阳>乌当,2021/5/13 23:00,24,72,南风,2,0,20210514 230000
贵州>贵阳>花溪,2021/5/13 23:00,23,78,南风,3,0,20210514 230000
贵州>贵阳>修文,2021/5/13 23:00,22,77,南风,3,0,20210514 230000
贵州>贵阳>清镇,2021/5/13 23:00,22,78,东南风,3,0,20210514 230000
贵州>贵阳>息烽,2021/5/13 23:00,24,70,东南风,3,0,20210514 230000
贵州>贵阳>白云,2021/5/13 23:00,22,78,东南风,3,0,20210514 230000
贵州>贵阳>乌当,2021/5/14 0:00,24,73,南风,3,0,20210515 000000
贵州>贵阳>白云,2021/5/14 0:00,22,81,南风,2,0,20210515 000000
贵州>贵阳>息烽,2021/5/14 0:00,23,72,东南风,2,0,20210515 000000
贵州>贵阳>清镇,2021/5/14 0:00,22,81,南风,2,0,20210515 000000
贵州>贵阳>修文,2021/5/14 0:00,22,78,南风,4,0,20210515 000000
贵州>贵阳>开阳,2021/5/14 0:00,21,80,南风,4,0,20210515 000000
贵州>贵阳>花溪,2021/5/14 0:00,22,81,南风,3,0,20210515 000000
贵州>贵阳>白云,2021/5/14 1:00,21,83,东南风,2,0,20210515 010000
贵州>贵阳>花溪,2021/5/14 1:00,22,84,南风,3,0,20210515 010000
贵州>贵阳>息烽,2021/5/14 1:00,23,72,东南风,2,0,20210515 010000
贵州>贵阳>修文,2021/5/14 1:00,22,81,南风,4,0,20210515 010000
贵州>贵阳>开阳,2021/5/14 1:00,22,79,南风,4,0,20210515 010000
贵州>贵阳>清镇,2021/5/14 1:00,21,83,东南风,2,0,20210515 010000
贵州>贵阳>乌当,2021/5/14 1:00,23,76,西南风,2,0,20210515 010000
贵州>贵阳>花溪,2021/5/14 2:00,22,86,南风,3,0,20210515 020000
贵州>贵阳>清镇,2021/5/14 2:00,21,85,南风,2,0,20210515 020000
贵州>贵阳>开阳,2021/5/14 2:00,21,79,南风,4,0,20210515 020000
贵州>贵阳>白云,2021/5/14 2:00,21,85,南风,2,0,20210515 020000
贵州>贵阳>息烽,2021/5/14 2:00,23,74,东南风,3,0,20210515 020000
贵州>贵阳>乌当,2021/5/14 2:00,23,78,西南风,2,0,20210515 020000
贵州>贵阳>修文,2021/5/14 2:00,21,83,南风,4,0,20210515 020000
贵州>贵阳>清镇,2021/5/14 3:00,21,86,东南风,2,0,20210515 030000
贵州>贵阳>乌当,2021/5/14 3:00,23,79,西南风,2,0,20210515 020000
贵州>贵阳>息烽,2021/5/14 3:00,22,75,东南风,3,0,20210515 030000
贵州>贵阳>修文,2021/5/14 3:00,21,82,南风,4,0,20210515 030000
贵州>贵阳>花溪,2021/5/14 3:00,21,87,南风,3,0,20210515 020000
贵州>贵阳>白云,2021/5/14 3:00,21,86,东南风,2,0,20210515 030000
贵州>贵阳>开阳,2021/5/14 3:00,21,80,南风,5,0,20210515 030000
贵州>贵阳>息烽,2021/5/14 4:00,22,76,东南风,3,0,20210515 040000
贵州>贵阳>白云,2021/5/14 4:00,20,86,南风,1,0,20210515 040000
贵州>贵阳>开阳,2021/5/14 4:00,21,81,南风,5,0,20210515 040000
贵州>贵阳>花溪,2021/5/14 4:00,21,89,南风,4,0,20210515 040000
贵州>贵阳>修文,2021/5/14 4:00,21,82,南风,4,0,20210515 040000
贵州>贵阳>清镇,2021/5/14 4:00,20,86,南风,1,0,20210515 040000
贵州>贵阳>乌当,2021/5/14 4:00,22,81,西南风,2,0,20210515 040000
贵州>贵阳>修文,2021/5/14 5:00,20,83,南风,3,0,20210515 050000
贵州>贵阳>花溪,2021/5/14 5:00,21,90,南风,3,0,20210515 050000
贵州>贵阳>开阳,2021/5/14 5:00,21,82,南风,4,0,20210515 050000
贵州>贵阳>息烽,2021/5/14 5:00,22,75,东南风,4,0,20210515 050000
贵州>贵阳>清镇,2021/5/14 5:00,20,86,南风,2,0,20210515 050000
贵州>贵阳>白云,2021/5/14 5:00,20,86,南风,2,0,20210515 050000
贵州>贵阳>乌当,2021/5/14 5:00,22,81,西南风,2,0,20210515 050000
贵州>贵阳>清镇,2021/5/14 6:00,20,86,南风,1,0,20210515 060000
贵州>贵阳>修文,2021/5/14 6:00,20,82,南风,3,0,20210515 060000
贵州>贵阳>花溪,2021/5/14 6:00,20,90,南风,3,0,20210515 060000
贵州>贵阳>乌当,2021/5/14 6:00,21,83,西南风,3,0,20210515 060000
贵州>贵阳>开阳,2021/5/14 6:00,20,81,南风,4,0,20210515 060000
贵州>贵阳>息烽,2021/5/14 6:00,22,76,南风,3,0,20210515 050000
贵州>贵阳>白云,2021/5/14 6:00,20,86,南风,1,0,20210515 060000
贵州>贵阳>花溪,2021/5/14 7:00,20,91,南风,3,0,20210515 070000
贵州>贵阳>息烽,2021/5/14 7:00,22,74,南风,3,0,20210515 070000
贵州>贵阳>乌当,2021/5/14 7:00,21,82,西南风,3,0,20210515 070000
贵州>贵阳>修文,2021/5/14 7:00,21,78,南风,4,0,20210515 070000
贵州>贵阳>清镇,2021/5/14 7:00,20,85,南风,2,0,20210515 070000
贵州>贵阳>白云,2021/5/14 7:00,20,85,南风,2,0,20210515 070000
贵州>贵阳>开阳,2021/5/14 7:00,21,79,南风,4,0,20210515 070000
贵州>贵阳>乌当,2021/5/14 8:00,22,78,西南风,2,0,20210515 080000
贵州>贵阳>花溪,2021/5/14 8:00,21,85,南风,4,0,20210515 080000
贵州>贵阳>息烽,2021/5/14 8:00,23,68,南风,3,0,20210515 080000
贵州>贵阳>白云,2021/5/14 8:00,21,82,南风,2,0,20210515 080000
贵州>贵阳>开阳,2021/5/14 8:00,21,76,南风,5,0,20210515 080000
贵州>贵阳>清镇,2021/5/14 8:00,21,82,南风,2,0,20210515 080000
贵州>贵阳>修文,2021/5/14 8:00,21,75,南风,4,0,20210515 080000
贵州>贵阳>乌当,2021/5/14 9:00,24,72,西南风,3,0,20210515 090000
贵州>贵阳>息烽,2021/5/14 9:00,24,63,南风,4,0,20210515 090000
贵州>贵阳>清镇,2021/5/14 9:00,22,71,南风,3,0,20210515 090000
贵州>贵阳>白云,2021/5/14 9:00,22,71,南风,3,0,20210515 090000
贵州>贵阳>开阳,2021/5/14 9:00,22,71,南风,5,0,20210515 090000
贵州>贵阳>花溪,2021/5/14 9:00,23,76,南风,4,0,20210515 090000
贵州>贵阳>修文,2021/5/14 9:00,23,70,南风,4,0,20210515 090000
贵州>贵阳>息烽,2021/5/14 10:00,26,57,南风,4,0,20210515 100000
贵州>贵阳>修文,2021/5/14 10:00,24,63,西南风,5,0,20210515 100000
贵州>贵阳>清镇,2021/5/14 10:00,24,66,南风,3,0,20210515 100000
贵州>贵阳>乌当,2021/5/14 10:00,25,65,西南风,3,0,20210515 100000
贵州>贵阳>白云,2021/5/14 10:00,24,66,南风,3,0,20210515 100000
贵州>贵阳>开阳,2021/5/14 10:00,24,68,南风,4,0,20210515 100000
贵州>贵阳>花溪,2021/5/14 10:00,24,67,南风,4,0,20210515 100000
贵州>贵阳>乌当,2021/5/14 11:00,26,61,南风,3,0,20210515 110000
贵州>贵阳>息烽,2021/5/14 11:00,27,53,南风,4,0,20210515 110000
贵州>贵阳>花溪,2021/5/14 11:00,26,62,南风,4,0,20210515 110000
贵州>贵阳>清镇,2021/5/14 11:00,25,57,南风,3,0,20210515 110000
贵州>贵阳>开阳,2021/5/14 11:00,25,61,南风,5,0,20210515 110000
贵州>贵阳>白云,2021/5/14 11:00,25,57,南风,3,0,20210515 110000
贵州>贵阳>修文,2021/5/14 11:00,24,59,西南风,5,0,20210515 110000
贵州>贵阳>修文,2021/5/14 12:00,26,53,南风,4,0,20210515 120000
贵州>贵阳>开阳,2021/5/14 12:00,26,57,南风,5,0,20210515 120000
贵州>贵阳>花溪,2021/5/14 12:00,27,57,南风,3,0,20210515 120000
贵州>贵阳>白云,2021/5/14 12:00,26,51,西南风,4,0,20210515 120000
贵州>贵阳>乌当,2021/5/14 12:00,28,54,南风,3,0,20210515 120000
贵州>贵阳>清镇,2021/5/14 12:00,26,51,西南风,4,0,20210515 120000
贵州>贵阳>息烽,2021/5/14 12:00,28,47,南风,4,0,20210515 120000
贵州>贵阳>乌当,2021/5/14 13:00,29,50,西南风,3,0,20210515 130000
贵州>贵阳>息烽,2021/5/14 13:00,29,43,西南风,5,0,20210515 130000
贵州>贵阳>修文,2021/5/14 13:00,27,48,西南风,5,0,20210515 130000
贵州>贵阳>开阳,2021/5/14 13:00,27,51,南风,4,0,20210515 130000
贵州>贵阳>花溪,2021/5/14 13:00,28,55,南风,4,0,20210515 130000
贵州>贵阳>清镇,2021/5/14 13:00,27,47,南风,3,0,20210515 130000
贵州>贵阳>白云,2021/5/14 13:00,27,47,南风,3,0,20210515 130000
贵州>贵阳>修文,2021/5/14 14:00,28,47,西南风,5,0,20210515 140000
贵州>贵阳>清镇,2021/5/14 14:00,28,44,西南风,4,0,20210515 140000
贵州>贵阳>开阳,2021/5/14 14:00,28,50,南风,4,0,20210515 140000
贵州>贵阳>花溪,2021/5/14 14:00,28,52,南风,4,0,20210515 140000
贵州>贵阳>乌当,2021/5/14 14:00,28,49,南风,3,0,20210515 140000
贵州>贵阳>息烽,2021/5/14 14:00,29,40,南风,4,0,20210515 140000
贵州>贵阳>白云,2021/5/14 14:00,28,44,西南风,4,0,20210515 140000
贵州>贵阳>清镇,2021/5/14 15:00,28,47,南风,3,0,20210515 140000
贵州>贵阳>乌当,2021/5/14 15:00,30,45,西南风,4,0,20210515 140000
贵州>贵阳>修文,2021/5/14 15:00,27,50,南风,5,0,20210515 140000
贵州>贵阳>花溪,2021/5/14 15:00,28,48,南风,4,0,20210515 140000
贵州>贵阳>开阳,2021/5/14 15:00,28,53,南风,5,0,20210515 140000
贵州>贵阳>息烽,2021/5/14 15:00,29,42,南风,3,0,20210515 140000
贵州>贵阳>白云,2021/5/14 15:00,28,47,南风,3,0,20210515 140000
贵州>贵阳>修文,2021/5/14 16:00,27,50,南风,5,0,20210515 160000
贵州>贵阳>白云,2021/5/14 16:00,27,49,南风,3,0,20210515 160000
贵州>贵阳>花溪,2021/5/14 16:00,29,50,南风,4,0,20210515 160000
贵州>贵阳>清镇,2021/5/14 16:00,27,49,南风,3,0,20210515 160000
贵州>贵阳>息烽,2021/5/14 16:00,28,45,西南风,5,0,20210515 160000
贵州>贵阳>开阳,2021/5/14 16:00,27,50,南风,4,0,20210515 160000
贵州>贵阳>乌当,2021/5/14 16:00,30,44,西南风,4,0,20210515 160000
贵州>贵阳>乌当,2021/5/14 17:00,29,46,南风,3,0,20210515 170000
贵州>贵阳>修文,2021/5/14 17:00,28,52,南风,4,0,20210515 170000
贵州>贵阳>清镇,2021/5/14 17:00,28,47,南风,3,0,20210515 170000
贵州>贵阳>息烽,2021/5/14 17:00,29,44,东南风,3,0,20210515 170000
贵州>贵阳>开阳,2021/5/14 17:00,27,47,南风,5,0,20210515 170000
贵州>贵阳>花溪,2021/5/14 17:00,28,49,南风,5,0,20210515 170000
